ride_id,week_of_day,member_casual,ride_length
2EBFFAED5861C7DE,Tuesday,member,248
2F33F0D0D2162C47,Thursday,member,309
2F378CA16A5ED2B4,Saturday,casual,654
2F446E03DB3749B8,Tuesday,casual,453
2F4F2D1F8DBD13EE,Saturday,member,1038
2F5BF8D3D8B7E03E,Thursday,member,207
2F5CB84D33565DBD,Wednesday,member,229
2F64F6828192A6F4,Friday,member,726
2F764095454AF0E2,Saturday,member,273
2F84A16300AD06FE,Tuesday,member,1306
2F8908D15C9806C6,Wednesday,member,546
2F91D4F6412A7113,Wednesday,casual,398
2FB878E6FACE2CDC,Sunday,member,437
2FEB5A3B47BD4979,Friday,member,680
30107115FFB204E4,Wednesday,member,819
30360DAA86781C69,Monday,casual,1044
30447EA5416414AA,Wednesday,member,267
305041EC7FA1C4D3,Sunday,member,196
3052DD10844CECF8,Saturday,casual,2449
305BF701499589E5,Wednesday,member,942
3062892A81C0BB15,Tuesday,member,582
30636BDEF059E586,Saturday,casual,970
30B9991290D0EF67,Monday,member,399
30DA7D61C9AFBB98,Saturday,member,1436
30DAEAF73116EDC9,Monday,member,501
30DDE28DF1F69443,Thursday,member,578
30E231FC9EC43C17,Friday,casual,233
30E4A5165C9CE7EF,Thursday,member,495
30F301E8CFE55438,Saturday,casual,1597
30FC2EFABAE5B054,Saturday,member,1565
311DD5CB447CEE9E,Friday,member,271
313452C633BC4498,Sunday,member,989
313E6916368EA12B,Thursday,member,1032
31466F71CA0A7AC1,Saturday,member,770
31821F803759740C,Wednesday,member,303
318648903C2EF66B,Friday,member,1042
3188757DC29EF5A9,Monday,member,477
318B6EDCFD1BF542,Friday,member,425
31A90B16DBA7ADAC,Wednesday,member,270
31B6AF7F5E84DDB4,Thursday,member,242
31B95D937D96992B,Saturday,member,549
31BBCD981B08A686,Thursday,member,613
31F19C0C838F5409,Friday,member,152
31FC9762474CC23D,Saturday,member,558
3205E74876796752,Tuesday,member,597
322100B567165748,Wednesday,member,384
3227E5CC20DB9DE5,Monday,member,241
323DDE0D4DF0F749,Wednesday,member,786
325CF0E3AA7F362B,Wednesday,member,836
3265B5AAC5A8FE30,Saturday,member,156
3267F5996530E3CB,Thursday,casual,253
327EE36F863BF94D,Monday,member,1722
32B312837056F469,Sunday,member,416
330B774B4F90BB4B,Friday,member,523
33270E5DFC8BACE7,Sunday,member,1687
33281554299A5F5A,Thursday,casual,343
332E126445E73456,Wednesday,member,595
332F0F26A47D7FC4,Friday,member,671
332F16F39E8AECA2,Sunday,member,983
3346BC568BFC1986,Thursday,member,142
336068E3F13A9153,Thursday,member,388
337C9C86BAD8B58D,Saturday,member,635
3380CE697FFB09B7,Saturday,member,277
3392100A96B9851D,Monday,member,296
339C6142C9387811,Monday,casual,880
33A754F67BD337A7,Wednesday,member,2897
33B75124B7D88423,Saturday,casual,759
33BA32F5405FFEDC,Saturday,member,1149
33C4B50E0ABCF21E,Thursday,member,288
33D5DFAF24AC2282,Saturday,casual,617
33F45DA46D1E7F8E,Thursday,member,1243
340C3B462AE4E68C,Sunday,member,356
340E3CA132C56EFC,Tuesday,member,612
34197615480A79ED,Sunday,casual,675
343B2965EDF7E49F,Wednesday,member,398
34403CFDA320E92F,Thursday,member,1011
344835A027ECC16F,Monday,member,416
34C21F5048F93321,Saturday,member,2108
34DA1E8AEBABCC7A,Tuesday,member,2409
34EC54FE50C16DB3,Monday,casual,2756
34F8B5F8CBB8C49B,Saturday,casual,795
351E12CDF368D741,Monday,member,771
352BCE4A9AC42E64,Tuesday,member,140
3535DE7F1F7338E5,Saturday,member,611
353F5229CF6C2E5A,Saturday,member,1302
354455F7102FD93A,Saturday,member,734
357199FEB2084D2B,Wednesday,member,514
357266849544A64C,Friday,member,601
35ECB2A93EFE67D7,Saturday,member,2456
3620360042790B95,Friday,member,485
363410268240937E,Saturday,member,379
3640F773F858DD7F,Tuesday,member,184
364C818052426D3D,Tuesday,member,248
367770C136992F10,Wednesday,member,182
36778E82DEE44846,Monday,member,374
36A5671102102C75,Monday,casual,644
36B2AB321546F2CE,Sunday,member,830
36CA1F0333CD2671,Saturday,casual,1770
36CAD151CB55F0B4,Sunday,member,151
36DE2FA05ECED853,Sunday,member,1095
3701DA9F47BA819B,Monday,member,486
37162A4309CC381E,Saturday,member,1615
3724398094B651D2,Thursday,member,396
372A984FD4BDFD30,Thursday,casual,1038
373D7750E845F330,Tuesday,member,1130
374EAD17994D8C2B,Monday,member,816
3767CE8685EC95AF,Sunday,member,1678
3769E7DBFD1A53CB,Tuesday,member,1912
378AE5176798DBE2,Friday,member,305
37A9577807855272,Saturday,casual,870
37E35919594B3F48,Tuesday,member,802
3802F1A90B9E54A4,Thursday,member,820
381307C779BE6810,Tuesday,member,652
38414C0A5FD5892D,Thursday,member,205
3847898849C81611,Monday,casual,453
386AA5C73B616F3F,Thursday,member,989
389E58B339B1909C,Wednesday,casual,357
38A21E00B5AC3EDD,Friday,member,770
38BC916A0344EE49,Friday,member,1507
38C535F8E09B15D9,Saturday,member,602
38FC9C9397C45CE6,Monday,member,2048
3909A5C29FF65C0A,Friday,member,324
390E2AD650953992,Friday,member,681
3911FE9ADDA0C536,Saturday,member,402
391841381840C9C0,Friday,member,1262
391A23D0926307AE,Sunday,member,448
391D708FC3D76708,Wednesday,member,1054
392841852E12A7F1,Friday,member,2337
3943E79A83AA74DB,Thursday,member,207
39622B4DE0A47397,Friday,member,456
3989051CD50C04E4,Sunday,member,310
39AEB98C6493B27A,Monday,member,751
39B5B3355EF0D901,Wednesday,member,207
39D35DDBAE94A49B,Tuesday,member,466
39D367142270F342,Saturday,member,543
39DC50DA0C0F4C0F,Sunday,member,221
39E63732CA50ACC1,Saturday,member,1316
39F4CB8B303C599B,Thursday,member,750
39F795D833B06665,Wednesday,member,1195
39FAA9C0A4E0C64F,Friday,member,920
39FD8C61E17B8AFD,Thursday,member,560
3A0E86CFE81CAA79,Thursday,member,228
3A176229F02AD7A6,Friday,member,685
3A2F5E00231B290F,Thursday,member,1335
3A48C3636154A7FA,Wednesday,member,194
3A8B4D61B29BA60D,Monday,member,461
3AA1D70B1827EFDD,Tuesday,member,535
3AA5170DA7A8CB4E,Sunday,member,555
3AA9C6F1F66D93A4,Wednesday,member,413
3AB2DBACC87A8A5E,Sunday,member,75
3AC7FA6C18FAFDD5,Thursday,member,138
3ACE2A57E9F527A4,Saturday,member,189
3AD792B774AF1243,Tuesday,casual,1138
3AE39E2DF4CD5FC6,Tuesday,casual,2081
3AE56158A5795945,Friday,member,1206
3AEC21FB7B540521,Saturday,casual,1802
3AEDDEBD8AC0D53F,Friday,member,1132
3AFF7FAD3B5B9B5A,Tuesday,member,537
3B02FF275C9132F4,Tuesday,member,472
3B38DE7205CB277D,Saturday,member,847
3B432900484194CB,Saturday,casual,391
3B74A5348B286C7E,Wednesday,member,672
3B90EF1F8DE4E966,Thursday,member,260
3BA0287D650E8BDE,Thursday,member,245
3BB4C641241A90F0,Tuesday,member,292
3BD789B5047B37BA,Wednesday,member,273
3BD79EE054E068B6,Wednesday,casual,375
3BD8B076AAC61E38,Friday,member,401
3BDFF93BAE36E8CF,Friday,member,1297
3BF2C8CCF6A09679,Wednesday,member,782
3C0A97B439B63D39,Sunday,member,574
3C1F5E115517454E,Sunday,member,206
3C2E2267D7A9E48B,Saturday,casual,525
3C2F3958ECB56C6B,Monday,member,1628
3C3388381EB2238D,Friday,member,1438
3C4079A95B7D5F9A,Wednesday,member,1829
3C46F79C6F62D7B2,Sunday,member,157
3C512BA053F0E5B5,Sunday,casual,538
3C5356B2F983154C,Monday,member,1051
3C548CBCEE485C41,Tuesday,member,230
3C57291ED1331D0D,Tuesday,casual,506
3C72ED7481F7C8CF,Friday,member,724
3C752042157B57CA,Tuesday,member,445
3C91F7CDF8FB4D12,Saturday,member,343
3C98D0F0A5B7F793,Thursday,member,464
3CD937096B817D47,Friday,member,920
3CE9FCDD91D97931,Friday,member,1152
3CF4D45A5179CC82,Tuesday,casual,947
3D1FD31C47157597,Tuesday,member,299
3D283459D029470B,Sunday,member,347
3D293C73DAD6B708,Thursday,member,690
3D3A9DAC16060C8F,Tuesday,member,438
3D487E7EA231CB67,Friday,member,806
3D52DD5C84444C7C,Thursday,member,640
3D59FF0F2F83FBDE,Monday,member,928
3D63EC295B7E7A5B,Thursday,member,1581
3D74C048799377F5,Thursday,member,236
3D8F20D391EF9A36,Wednesday,member,1873
3DC628CB039818AF,Monday,member,685
3DFDFD37A8DC1BFF,Wednesday,member,894
3E141C232A9E4123,Tuesday,member,519
3E33B56FC1A82B1A,Wednesday,member,165
3E41D6E4EFE87DD9,Friday,casual,612
3E57A57CE80A67B3,Thursday,member,243
3E68544969005AC7,Thursday,casual,475
3E7C5CEF66BF12D7,Saturday,casual,318
3E8C754F6316F53D,Saturday,casual,533
3E8DABB58E71717C,Monday,casual,126
3E99DB749EE32289,Saturday,member,1596
3EB025C1B767DE14,Thursday,member,555
3ED388D35AE05C6F,Thursday,casual,469
3ED91886C23E9922,Monday,member,1132
3EDC71A8B184597D,Tuesday,member,200
3F048B6E5E00A349,Sunday,member,228
3F1B103A724FB210,Sunday,member,268
3F2DEF917BE5B043,Monday,member,1370
3F3228751BCCDFA3,Monday,member,958
3F355A3F57F0F42F,Wednesday,member,669
3F4C1C86942014EE,Saturday,member,454
3F4E081BA631679E,Sunday,casual,3420
3F63779475DEB2FA,Monday,member,1103
3F65517E40E7367E,Tuesday,member,1153
3F699FB58F60FC70,Saturday,member,455
3F6E03922665AF6B,Sunday,member,390
3F75517C7F7C4885,Friday,member,1849
3F838EFB58164BC3,Friday,casual,1176
3F8AB6186DBFD25B,Friday,member,1057
3F90C24EB0424CEF,Friday,member,1279
3F931C162E094568,Monday,member,986
3FB8113B0C9BB2CA,Wednesday,member,1040
3FD86EA8A25AC710,Tuesday,member,1063
3FDC8A1E9444870B,Thursday,member,1012
3FE9D214CFFEF05E,Monday,member,733
40092CE476DBD07A,Friday,member,168
40174EF8E005A826,Saturday,casual,1138
402907D12595B795,Friday,member,256
405B5B7B1BF0029C,Thursday,member,767
405EB0F15CC2F721,Wednesday,casual,259
40699993884CC7A4,Wednesday,member,1223
4076D6F72622EF19,Saturday,member,885
40782324C3217AE9,Wednesday,member,1004
408A8BAE31C9DEA3,Sunday,member,1045
40995B24AD31C6A3,Friday,member,642
40BB0D14EC02D8A4,Thursday,member,402
40C8A53CE7679D58,Monday,casual,256
40F1088EDDE96C92,Tuesday,member,1898
41145CCA24A2497D,Wednesday,member,195
412019B2A1A1738C,Tuesday,member,616
412A625175097AC8,Tuesday,member,157
412C42EA5B1D98C4,Wednesday,member,2663
41486C091F07ABFA,Monday,member,504
4184115F546BC5A6,Thursday,member,289
418C68FCC967EE01,Thursday,member,464
41B8210C8F85FF47,Saturday,member,1244
41B98AB53C297A6B,Friday,casual,1411
41BF18850F0950BF,Thursday,member,748
41D1D3DCDEC3C73D,Thursday,casual,334
41F3C3EA2BC03442,Friday,casual,1326
4203D9DC81AFD804,Friday,member,175
424458345FA074B9,Wednesday,casual,948
424AA7306A3E0FAE,Wednesday,member,237
425ADC9C2A38209E,Saturday,casual,295
426CF5398D6EB5DC,Monday,member,156
427830E7BBBF0C91,Sunday,member,319
428A877EE9C14FF8,Friday,member,301
429E11A4AD2BE0DB,Thursday,member,214
42A7B694834A5D5D,Sunday,member,1937
42AC22C407911AC7,Friday,member,1047
42CE1BEBDD04653E,Sunday,member,2469
42CE8804DA657064,Wednesday,member,453
42E0C53D3B26E280,Friday,member,2291
431BA80FB5EA8306,Tuesday,member,646
4341DD9DB91290A2,Monday,member,270
434B8CEA4D4E22E3,Friday,member,533
435E5B0E4312422A,Friday,member,752
4375D20C100AAC74,Sunday,member,1467
438E5456DAD6E6C9,Saturday,member,365
43A5BC3777305070,Thursday,member,1136
43AB1C1968309EAC,Thursday,member,596
43AC1E15A91AA4E7,Sunday,casual,1455
43ACADDA359F6801,Thursday,member,518
43ACD3264B6F836A,Monday,member,868
43BE17264A70102E,Friday,member,1924
43C2667F3017E8E8,Thursday,member,1676
43D21ACA374122B9,Sunday,member,546
43DB7DCE2339EC6D,Sunday,member,1759
43E5A97323CC1243,Sunday,member,300
43E8D06071D1E56F,Friday,member,172
43E9408734E7A624,Thursday,member,422
43EBF05C104DA09E,Sunday,member,356
442BA34EEA4B80CA,Monday,member,548
44376A5D5A549CB4,Monday,member,522
445770978EA45BCB,Thursday,casual,766
447077AA122E96C3,Sunday,member,1432
447A4F5CB9F1B8B6,Thursday,member,458
4496083F2ED70400,Tuesday,member,236
44B7270EB03CD968,Sunday,member,533
44C23771228A6D61,Tuesday,member,296
44C849143A1EA1FD,Thursday,member,445
44D2CABA923770E1,Thursday,member,1035
44FEA1539F72EF96,Friday,member,667
44FEDB655DCBC075,Thursday,member,153
450B23BBBD2617D4,Thursday,member,176
450FD6847AAFF288,Thursday,member,1029
452504DBB75225A9,Thursday,member,122
45290E3EA6E23249,Wednesday,member,1268
4537F639D9E8C2DF,Monday,member,960
4539632001B2EB88,Wednesday,casual,884
4543CF04E13B59EB,Thursday,casual,415
4554DB2C6C68C6CB,Monday,member,260
4565B60EF27C349A,Thursday,member,183
457C7F4B5D3DA135,Saturday,member,272
458194F74CC649C6,Saturday,casual,4555
45A43BB5B6279DBF,Saturday,member,2134
45A7B1C04AA153BE,Monday,member,723
45BA7918FE25AB82,Monday,member,292
45C7442A79A19445,Sunday,member,1377
45ED6D09D90FE38E,Saturday,member,1012
45FE47B622F912AD,Monday,member,196
4606A34E18DD1EEF,Wednesday,member,687
461DB5231131D5B2,Monday,member,533
46431E2E31E9343B,Wednesday,member,522
465F5102C57CFB24,Wednesday,casual,462
46993B58DF0FDB4E,Tuesday,member,398
469C7D24FD2D1C2A,Tuesday,member,610
46A1D6D68E9089CA,Friday,member,584
46B92BDD80B95FE0,Monday,member,3016
46E549296E669959,Monday,member,1586
46EB05C7DDE93D4E,Thursday,member,561
470021F67C0D6940,Sunday,member,1460
471138577A089DF0,Friday,member,249
471D691976FF2272,Thursday,member,1024
4742E1D47DA1A927,Tuesday,member,123
47456BEE0D5D84FD,Monday,member,1679
476597E6B85315CA,Thursday,member,424
476C0C6F081A8F33,Monday,member,868
4779A6E5CD954338,Tuesday,member,1146
4792037A17EE458C,Monday,casual,935
4795DEF6EC789A58,Tuesday,member,341
47B8D52673F00E11,Thursday,member,279
47BE06C414723804,Thursday,member,1242
47C00F2E72C8F18A,Tuesday,casual,751
47DCFDE9528809D9,Wednesday,member,344
47E6B9E35783451B,Wednesday,member,463
47EF3F2EC45D44B5,Thursday,member,924
47FDF51E637BB793,Saturday,casual,1652
4806CE3377093260,Wednesday,member,637
481D1EB60F3AD819,Tuesday,member,375
481F8B18A3236E2F,Sunday,member,531
482F655EA74DD357,Thursday,member,529
485800ED8F2A8EC5,Monday,member,503
48AAD728D04E8951,Tuesday,member,768
48B1538F6E0DE4A4,Wednesday,member,244
48BB8230365D5A2F,Saturday,member,1849
48BE5E0EB2A94F1D,Friday,casual,532
48D801CE61A6C8EB,Thursday,member,169
48FC78B122C09B03,Saturday,member,2044
490356AAAB311D0B,Wednesday,member,438
49057D6671C68EDF,Thursday,member,509
49114214E93551EA,Sunday,member,174
4915A10D6D29A677,Monday,member,599
492AF1060CB1EA5E,Saturday,member,329
49376C5F32CBE357,Saturday,casual,925
4943B5017555804F,Tuesday,member,582
4947263D2C299AEC,Friday,member,1337
499B954766EF6845,Thursday,member,160
49AFC60CD082E4A8,Friday,member,168
49C78CD7C89D34D8,Friday,member,413
49D59ED9040A618C,Sunday,member,531
49DACA7A4E570A19,Thursday,casual,460
49E504E9FECD6FF1,Friday,casual,3185
49FCE1F8598F12C6,Friday,member,1233
4A0C050FF4BAA9D6,Friday,member,705
4A2A60EDAB006C35,Saturday,member,1949
4A40D9946A89C7B9,Wednesday,member,388
4A430CAC946B4C95,Tuesday,member,909
4A4AB3D305C69CFE,Monday,member,197
4A6831AE880706E4,Friday,member,506
4AA5B7A2FB8D77A7,Thursday,casual,233
4B2772280ED5CFD4,Tuesday,member,198
4B468BBA08404ACD,Saturday,member,817
4B5B42AF8384B670,Saturday,member,292
4B678A6BCF311801,Thursday,casual,583
4B716B794588EFB5,Saturday,member,1034
4B8CD59E8BE8F522,Friday,member,322
4BB71466740F4F14,Thursday,member,426
4BD33D25C8CB6B44,Wednesday,member,360
4BF233904E06B7D3,Tuesday,member,730
4BF6AB0FBE83FFD2,Friday,member,2521
4BF6CDEA1982D7CC,Monday,member,973
4BF8431DD34E1D45,Friday,member,432
4BF898254FBA2166,Sunday,member,1053
4C1B14BF48617B2E,Tuesday,member,1914
4C3FD0D14FF2B2D9,Thursday,member,295
4C4956AC641E923A,Tuesday,member,830
4C509F262FDF05C3,Friday,member,996
4C68FF6C975086A2,Thursday,member,413
4C6F7E80757E18FC,Tuesday,member,1410
4C83F524C27AA7D1,Wednesday,member,191
4CE33D5A560960BE,Thursday,member,497
4CF39BBCB868BCD8,Thursday,member,594
4D0190CDAD4CF8C5,Friday,casual,646
4D17F11C4E77FF8A,Tuesday,member,1032
4D4095F1F8D12C6C,Wednesday,member,1316
4D518C65E338D070,Saturday,casual,537
4D7C34AEFF7F546F,Saturday,member,1439
4D89A8D90E12BA5C,Monday,member,689
4D97AF35EEC1189C,Wednesday,member,1447
4DAF80715B3BEA9F,Wednesday,member,366
4DBF0AA312765D01,Thursday,member,1459
4DBF3CEFB17AE317,Friday,member,325
4DDA04E6D933AB21,Thursday,casual,423
4DE3F53169FCEC1D,Friday,member,507
4E00E0D6065BAA7D,Monday,member,915
4E19112304FABF63,Wednesday,member,1345
4E26C6E302CC4B9F,Friday,member,2651
4E26C83F6CC379F7,Friday,member,1175
4E29EA333739C044,Friday,member,244
4E4FDB2EE34778D8,Saturday,casual,978
4E5C71EEEA0E9F28,Tuesday,member,89
4E667E3BF64FA689,Wednesday,member,1206
4E8AE24BAF438DD8,Wednesday,member,826
4EA93CB8C616F575,Thursday,member,646
4ED1130E6AE14D5F,Monday,member,242
4ED23174EE41EA37,Wednesday,member,1569
4EDE466612218506,Friday,member,385
4EEBE6F12F588D83,Saturday,member,6828
4EECCD35C246D18C,Friday,member,560
4EF3645E66F63704,Saturday,member,157
4F36A8EC57B988B0,Monday,member,905
4F3E4BC4B06E36F6,Tuesday,casual,314
4F6336185565321D,Friday,member,227
4F70B674A27FCA2A,Saturday,casual,714
4F8D4D6740B3CBDE,Sunday,casual,471
4F92B41D9E543B1D,Monday,member,250
4F935EC24471A576,Wednesday,member,146
4FA453A75AE377DB,Thursday,member,702
4FC6561EBDA4D835,Tuesday,member,315
4FCACA8CA5B02DB7,Monday,member,496
4FDBE9C74DBA498E,Wednesday,member,255
4FECC5DED5567FB3,Thursday,member,561
4FEF25F07123921F,Friday,member,308
4FF1F193A9CC64B4,Tuesday,member,1016
4FFDC462C6669E2B,Saturday,member,718
501193574C0DA995,Saturday,member,608
5022FF80C1726184,Wednesday,member,624
5031CB8B939D1DFB,Thursday,casual,162
5034AA05B5C079B9,Monday,member,922
507486EFDF12951D,Friday,member,2218
5080BAE9961CF8B3,Sunday,casual,992
50BFF938348A4FAA,Wednesday,member,286
50FC4BFB4ECC968D,Friday,casual,1042
5109C9A0862BB866,Saturday,member,997
511AE1D965315CFA,Saturday,member,197
5162176F04118D25,Thursday,casual,796
5162C237168CCEC2,Thursday,member,544
5166E1410172B089,Tuesday,member,266
516CAD5E88D00D51,Tuesday,member,1548
51980BABC1448977,Saturday,member,2362
51C0E6AEA055B4A0,Sunday,member,243
51C44B4CDCD19337,Saturday,member,271
51E2AA9842A82469,Tuesday,member,681
5201644931ECD21F,Wednesday,member,1434
52124113A5EF69CB,Tuesday,member,410
52241FA6B8D02DD1,Wednesday,casual,386
524F417C10518757,Tuesday,casual,572
52504F6DD40AD512,Monday,casual,535
526334A199FFB25F,Friday,member,528
52739188252EADFA,Sunday,casual,1838
5279C01DAC1F0A18,Wednesday,member,151
5282E14A1679AB02,Thursday,member,586
5286957E04631516,Wednesday,member,953
528EF8606D4AF37C,Friday,member,705
5292EEE172034BEE,Thursday,member,1128
52938BC85D1DD177,Tuesday,casual,475
52AC9CEB67315078,Saturday,member,325
52BB8AAD7365ABE2,Friday,member,658
52D484F3E98A38F6,Wednesday,member,323
52F6A8EFA9143B6C,Saturday,member,486
53098BDEC0BC926E,Friday,member,294
532D8C7062844756,Sunday,casual,1907
533F2299B38165E0,Monday,member,869
53408F9B21BCE4B4,Thursday,casual,484
536D9A634573892F,Tuesday,member,864
5380645CCEDF2D7E,Wednesday,member,260
5397376ECDE64CF0,Monday,member,621
53977CCAC2166708,Friday,member,1208
53A50BAB030BD3A8,Wednesday,member,2442
53AFAB96177B3DB6,Friday,casual,375
53BCB1DF65FF8862,Wednesday,casual,1569
53D93111E8CAAD47,Tuesday,member,916
53E1A25F0EF0EA72,Friday,member,419
53E4DF617667F066,Friday,member,600
53F7849C79C4D9C8,Wednesday,member,283
53FB08F54E7468E5,Tuesday,member,1678
5426BDD8C2CD2D29,Wednesday,member,277
542E28C5A75128BB,Wednesday,member,526
542FCA67C4D0A96C,Wednesday,member,337
54313BDE280A27DA,Saturday,casual,788
54322858D5F55A0C,Wednesday,member,1084
54563E917ED9C5A9,Wednesday,member,431
5470BBC22412874D,Monday,member,904
547FFFE82CA4B1D0,Wednesday,member,352
549DF8368FA044FA,Monday,member,415
54A0884ED2FE024D,Monday,member,239
54AD6B3D55D3F198,Friday,member,310
54B37FD2DCB8A328,Thursday,member,369
54DB18BEB2506119,Thursday,member,682
54DF2A26E909E530,Wednesday,member,623
54E76C6FE2A7C6CA,Wednesday,member,752
54FA46044341E911,Friday,member,328
551D555CB71BBFD9,Monday,member,3188
553085435239BB6A,Wednesday,member,1499
55358F07F46F56C3,Monday,member,737
553D844A18F41101,Sunday,member,456
5548DCF1DC1F56ED,Saturday,member,120
554D833563A52643,Friday,member,470
554DDB6FC854AC0D,Wednesday,member,732
55674DE4A793DBAE,Saturday,member,723
556CBE023F5D9AF0,Monday,member,233
55AAD055BF7D0FB3,Saturday,member,2904
55AD028E9F92925D,Wednesday,member,382
55C83858842F499C,Friday,member,1120
55DAB9E709B61EA5,Monday,casual,535
561A1F2E8E26DBAC,Friday,member,466
561B9B0475D61EDA,Thursday,member,923
5638DF47542E89EB,Wednesday,member,874
5654C2AE87A4E8CA,Friday,member,388
566DC7E87184417D,Sunday,member,623
568460EBA75215D5,Monday,member,424
568EBBFD10FF59D0,Saturday,member,299
569C3D59F18731E2,Wednesday,member,698
56B036B3C09773B1,Friday,member,907
56B3F1C6D8D6CFCC,Thursday,member,677
56C2CB2C5CE0777C,Sunday,member,2755
56C5DE1EF08B7AB9,Saturday,member,473
56CD59C0B111BBEA,Friday,member,629
56E91D4BD2ED1377,Friday,member,381
56EED048690F9B34,Thursday,casual,394
57510D807937FF17,Tuesday,member,570
575327AFC3FF1759,Monday,casual,518
57ABEFEDFFC7E3A4,Wednesday,member,276
57B73B9ACEEB67BD,Friday,member,523
57C750326F9FDABE,Saturday,casual,587
57CF578D000B06D0,Sunday,member,628
57D98B2D636EEB1D,Wednesday,member,590
57DA2A5B8B19DD5F,Wednesday,member,691
57ECCB088E767320,Friday,member,1254
57F348752DCD8273,Sunday,casual,815
58042264FB0191AE,Saturday,member,571
5810ACAE3E0FEDB1,Wednesday,member,341
58158533573D51D1,Saturday,member,1026
5822FD924DB6DDEE,Wednesday,member,189
582E6CAE87B959D5,Thursday,member,541
58428ADE10AC7C48,Monday,member,666
584FAE04DBE3F0F0,Saturday,member,269
58502272549675FD,Saturday,casual,3124
587AD0821121CE48,Wednesday,member,964
587EBD19662F6B1F,Friday,member,269
58A669FB1E560CC1,Friday,casual,183
58BA207BB838CBA4,Saturday,member,105
58EAF9DA9CBBE950,Saturday,member,193
591D087435AD2AB9,Monday,member,238
5936308B9E92869E,Friday,casual,478
5937A013DBCDDB6A,Tuesday,member,713
59414C82FCF5773A,Monday,member,328
595CD08A1D98554F,Sunday,casual,1429
596D2A3F3FFE13E3,Monday,member,1130
599119F523F404CD,Saturday,casual,418
599AA2A05F8624B3,Thursday,member,251
59AD17FBD6D40B65,Monday,member,272
5A1AE56F84632FDA,Sunday,member,264
5A2C81DB3CCB4EE5,Saturday,member,1245
5A367B2E1A998569,Monday,member,434
5A4599CA223EE63B,Wednesday,member,518
5A4E1F0BCDBA3B23,Monday,member,374
5A75AC1E660E4D11,Monday,member,2546
5A8851DC88291350,Thursday,member,331
5A948E4F5E7E0E9A,Tuesday,member,449
5AA65007F39E5A51,Thursday,member,938
5AB2CC347956D266,Friday,member,489
